date,DGS10,DGS2,DFF,T10Y2Y,DEXUSEU
1977-03-12,7.44,6.09,4.62,1.35,
1977-03-13,7.44,6.09,4.62,1.35,
1977-03-14,7.45,6.06,4.67,1.39,
1977-03-15,7.44,6.06,4.61,1.38,
1977-03-16,7.44,6.08,4.57,1.36,
1977-03-17,7.47,6.14,4.67,1.33,
1977-03-18,7.44,6.08,4.66,1.36,
1977-03-19,7.44,6.08,4.66,1.36,
1977-03-20,7.44,6.08,4.66,1.36,
1977-03-21,7.43,6.03,4.72,1.4,
1977-03-22,7.43,6.04,4.69,1.39,
1977-03-23,7.44,6.04,5.34,1.4,
1977-03-24,7.46,6.07,4.76,1.39,
1977-03-25,7.48,6.1,4.75,1.38,
1977-03-26,7.48,6.1,4.75,1.38,
1977-03-27,7.48,6.1,4.75,1.38,
1977-03-28,7.47,6.11,4.74,1.36,
1977-03-29,7.47,6.08,4.67,1.39,
1977-03-30,7.44,6.05,4.74,1.39,
1977-03-31,7.42,6.01,4.72,1.41,
1977-04-01,7.43,6.02,4.72,1.41,
1977-04-02,7.43,6.02,4.72,1.41,
1977-04-03,7.43,6.02,4.72,1.41,
1977-04-04,7.44,6.03,4.73,1.41,
1977-04-05,7.47,6.01,4.48,1.46,
1977-04-06,7.46,6.04,4.08,1.42,
1977-04-07,7.43,6.02,4.65,1.41,
1977-04-08,7.43,6.02,4.61,1.41,
1977-04-09,7.43,6.02,4.61,1.41,
1977-04-10,7.43,6.02,4.61,1.41,
1977-04-11,7.39,5.96,4.65,1.43,
1977-04-12,7.39,5.98,4.66,1.41,
1977-04-13,7.36,5.96,4.75,1.4,
1977-04-14,7.22,5.73,4.64,1.49,
1977-04-15,7.25,5.78,4.7,1.47,
1977-04-16,7.25,5.78,4.7,1.47,
1977-04-17,7.25,5.78,4.7,1.47,
1977-04-18,7.25,5.8,4.76,1.45,
1977-04-19,7.3,5.87,4.67,1.43,
1977-04-20,7.32,5.95,4.78,1.37,
1977-04-21,7.33,5.94,4.71,1.39,
1977-04-22,7.36,5.99,4.77,1.37,
1977-04-23,7.36,5.99,4.77,1.37,
1977-04-24,7.36,5.99,4.77,1.37,
1977-04-25,7.4,6.01,4.85,1.39,
1977-04-26,7.38,6.0,4.91,1.38,
1977-04-27,7.38,6.01,4.94,1.37,
1977-04-28,7.4,6.03,4.92,1.37,
1977-04-29,7.45,6.14,5.12,1.31,
1977-04-30,7.45,6.14,5.12,1.31,
1977-05-01,7.45,6.14,5.12,1.31,
1977-05-02,7.45,6.15,5.34,1.3,
1977-05-03,7.44,6.15,5.18,1.29,
1977-05-04,7.45,6.11,5.26,1.34,
1977-05-05,7.47,6.16,5.21,1.31,
1977-05-06,7.5,6.24,5.36,1.26,
1977-05-07,7.5,6.24,5.36,1.26,
1977-05-08,7.5,6.24,5.36,1.26,
1977-05-09,7.5,6.25,5.3,1.25,
1977-05-10,7.52,6.27,5.21,1.25,
1977-05-11,7.52,6.34,5.35,1.18,
1977-05-12,7.5,6.32,5.33,1.18,
1977-05-13,7.48,6.28,5.33,1.2,
1977-05-14,7.48,6.28,5.33,1.2,
1977-05-15,7.48,6.28,5.33,1.2,
1977-05-16,7.46,6.26,5.38,1.2,
1977-05-17,7.45,6.25,5.36,1.2,
1977-05-18,7.43,6.24,5.29,1.19,
1977-05-19,7.49,6.37,5.4,1.12,
1977-05-20,7.49,6.43,5.51,1.06,
1977-05-21,7.49,6.43,5.51,1.06,
1977-05-22,7.49,6.43,5.51,1.06,
1977-05-23,7.46,6.38,5.51,1.08,
1977-05-24,7.41,6.3,5.41,1.11,
1977-05-25,7.39,6.23,5.3,1.16,
1977-05-26,7.42,6.24,5.39,1.18,
1977-05-27,7.38,6.2,5.36,1.18,
1977-05-28,7.38,6.2,5.36,1.18,
1977-05-29,7.38,6.2,5.36,1.18,
1977-05-30,7.38,6.2,5.36,1.18,
1977-05-31,7.38,6.18,5.47,1.2,
1977-06-01,7.38,6.24,5.24,1.14,
1977-06-02,7.39,6.2,5.37,1.19,
1977-06-03,7.36,6.19,5.32,1.17,
1977-06-04,7.36,6.19,5.32,1.17,
1977-06-05,7.36,6.19,5.32,1.17,
1977-06-06,7.37,6.18,5.32,1.19,
1977-06-07,7.36,6.17,5.23,1.19,
1977-06-08,7.36,6.15,5.3,1.21,
1977-06-09,7.35,6.16,5.33,1.19,
1977-06-10,7.3,6.15,5.34,1.15,
1977-06-11,7.3,6.15,5.34,1.15,
1977-06-12,7.3,6.15,5.34,1.15,
1977-06-13,7.27,6.13,5.37,1.14,
1977-06-14,7.22,6.08,5.3,1.14,
1977-06-15,7.23,6.11,5.54,1.12,
1977-06-16,7.24,6.12,5.38,1.12,
1977-06-17,7.24,6.1,5.37,1.14,
1977-06-18,7.24,6.1,5.37,1.14,
1977-06-19,7.24,6.1,5.37,1.14,
1977-06-20,7.27,6.11,5.39,1.16,
1977-06-21,7.26,6.12,5.36,1.14,
1977-06-22,7.25,6.12,5.77,1.13,
1977-06-23,7.26,6.12,5.4,1.14,
1977-06-24,7.2,6.1,5.43,1.1,
1977-06-25,7.2,6.1,5.43,1.1,
1977-06-26,7.2,6.1,5.43,1.1,
1977-06-27,7.2,6.06,5.42,1.14,
1977-06-28,7.16,6.06,5.29,1.1,
1977-06-29,7.19,6.05,5.63,1.14,
1977-06-30,7.2,6.08,5.64,1.12,
1977-07-01,7.34,6.12,5.36,1.22,
1977-07-02,7.34,6.12,5.36,1.22,
1977-07-03,7.34,6.12,5.36,1.22,
1977-07-04,7.34,6.12,5.36,1.22,
1977-07-05,7.35,6.12,5.34,1.23,
1977-07-06,7.37,6.14,5.06,1.23,
1977-07-07,7.29,6.15,5.35,1.14,
1977-07-08,7.31,6.19,5.35,1.12,
1977-07-09,7.31,6.19,5.35,1.12,
1977-07-10,7.31,6.19,5.35,1.12,
1977-07-11,7.33,6.22,5.33,1.11,
1977-07-12,7.32,6.22,5.33,1.1,
1977-07-13,7.28,6.19,5.26,1.09,
1977-07-14,7.28,6.19,5.26,1.09,
1977-07-15,7.31,6.26,5.32,1.05,
1977-07-16,7.31,6.26,5.32,1.05,
1977-07-17,7.31,6.26,5.32,1.05,
1977-07-18,7.34,6.3,5.41,1.04,
1977-07-19,7.33,6.31,5.39,1.02,
1977-07-20,7.32,6.35,5.43,0.97,
1977-07-21,7.32,6.38,5.44,0.94,
1977-07-22,7.31,6.35,5.43,0.96,
1977-07-23,7.31,6.35,5.43,0.96,
1977-07-24,7.31,6.35,5.43,0.96,
1977-07-25,7.28,6.29,5.44,0.99,
1977-07-26,7.28,6.28,5.41,1.0,
1977-07-27,7.36,6.37,5.56,0.99,
1977-07-28,7.41,6.48,5.67,0.93,
1977-07-29,7.42,6.5,5.86,0.92,
1977-07-30,7.42,6.5,5.86,0.92,
1977-07-31,7.42,6.5,5.86,0.92,
1977-08-01,7.43,6.49,5.84,0.94,
1977-08-02,7.44,6.54,5.81,0.9,
1977-08-03,7.42,6.53,5.72,0.89,
1977-08-04,7.43,6.52,5.76,0.91,
1977-08-05,7.42,6.53,5.73,0.89,
1977-08-06,7.42,6.53,5.73,0.89,
1977-08-07,7.42,6.53,5.73,0.89,
1977-08-08,7.41,6.52,5.73,0.89,
1977-08-09,7.45,6.58,5.69,0.87,
1977-08-10,7.46,6.59,5.56,0.87,
1977-08-11,7.47,6.64,5.84,0.83,
1977-08-12,7.48,6.68,5.92,0.8,
1977-08-13,7.48,6.68,5.92,0.8,
1977-08-14,7.48,6.68,5.92,0.8,
1977-08-15,7.48,6.71,6.01,0.77,
1977-08-16,7.48,6.74,6.06,0.74,
1977-08-17,7.44,6.72,5.91,0.72,
1977-08-18,7.42,6.68,6.06,0.74,
1977-08-19,7.4,6.67,5.97,0.73,
1977-08-20,7.4,6.67,5.97,0.73,
1977-08-21,7.4,6.67,5.97,0.73,
1977-08-22,7.39,6.66,6.0,0.73,
1977-08-23,7.36,6.64,5.99,0.72,
1977-08-24,7.35,6.67,5.99,0.68,
1977-08-25,7.32,6.62,6.01,0.7,
1977-08-26,7.27,6.62,6.0,0.65,
1977-08-27,7.27,6.62,6.0,0.65,
1977-08-28,7.27,6.62,6.0,0.65,
1977-08-29,7.25,6.56,6.05,0.69,
1977-08-30,7.27,6.56,6.04,0.71,
1977-08-31,7.28,6.59,6.03,0.69,
1977-09-01,7.3,6.57,6.06,0.73,
1977-09-02,7.24,6.53,6.02,0.71,
1977-09-03,7.24,6.53,6.02,0.71,
1977-09-04,7.24,6.53,6.02,0.71,
1977-09-05,7.24,6.53,6.02,0.71,
1977-09-06,7.24,6.52,6.0,0.72,
1977-09-07,7.26,6.54,5.62,0.72,
1977-09-08,7.28,6.54,6.01,0.74,
1977-09-09,7.36,6.76,6.02,0.6,
1977-09-10,7.36,6.76,6.02,0.6,
1977-09-11,7.36,6.76,6.02,0.6,
1977-09-12,7.38,6.78,6.18,0.6,
1977-09-13,7.37,6.75,6.19,0.62,
1977-09-14,7.34,6.74,5.89,0.6,
1977-09-15,7.33,6.7,6.13,0.63,
1977-09-16,7.32,6.68,6.09,0.64,
1977-09-17,7.32,6.68,6.09,0.64,
1977-09-18,7.32,6.68,6.09,0.64,
1977-09-19,7.32,6.66,6.08,0.66,
1977-09-20,7.36,6.7,6.06,0.66,
1977-09-21,7.36,6.71,6.14,0.65,
1977-09-22,7.39,6.85,6.21,0.54,
1977-09-23,7.39,6.86,6.31,0.53,
1977-09-24,7.39,6.86,6.31,0.53,
1977-09-25,7.39,6.86,6.31,0.53,
1977-09-26,7.42,6.89,6.4,0.53,
1977-09-27,7.38,6.8,6.37,0.58,
1977-09-28,7.38,6.81,6.55,0.57,
1977-09-29,7.39,6.79,6.46,0.6,
1977-09-30,7.41,6.82,6.46,0.59,
1977-10-01,7.41,6.82,6.46,0.59,
1977-10-02,7.41,6.82,6.46,0.59,
1977-10-03,7.41,6.84,6.6,0.57,
1977-10-04,7.4,6.84,6.43,0.56,
1977-10-05,7.4,6.86,6.03,0.54,
1977-10-06,7.44,6.89,6.41,0.55,
1977-10-07,7.48,6.96,6.4,0.52,
1977-10-08,7.48,6.96,6.4,0.52,
1977-10-09,7.48,6.96,6.4,0.52,
1977-10-10,7.48,6.96,6.4,0.52,
1977-10-11,7.54,7.06,6.67,0.48,
1977-10-12,7.54,7.14,6.2,0.4,
1977-10-13,7.54,7.19,6.53,0.35,
1977-10-14,7.54,7.17,6.48,0.37,
1977-10-15,7.54,7.17,6.48,0.37,
1977-10-16,7.54,7.17,6.48,0.37,
1977-10-17,7.55,7.22,6.5,0.33,
1977-10-18,7.55,7.23,6.46,0.32,
1977-10-19,7.54,7.22,6.59,0.32,
1977-10-20,7.54,7.2,6.51,0.34,
1977-10-21,7.55,7.22,6.44,0.33,
1977-10-22,7.55,7.22,6.44,0.33,
1977-10-23,7.55,7.22,6.44,0.33,
1977-10-24,7.56,7.2,6.47,0.36,
1977-10-25,7.58,7.2,6.5,0.38,
1977-10-26,7.57,7.17,6.61,0.4,
1977-10-27,7.56,7.14,6.57,0.42,
1977-10-28,7.56,7.14,6.49,0.42,
1977-10-29,7.56,7.14,6.49,0.42,
1977-10-30,7.56,7.14,6.49,0.42,
1977-10-31,7.62,7.23,6.6,0.39,
1977-11-01,7.63,7.23,6.65,0.4,
1977-11-02,7.69,7.24,6.22,0.45,
1977-11-03,7.68,7.22,6.62,0.46,
1977-11-04,7.64,7.2,6.58,0.44,
1977-11-05,7.64,7.2,6.58,0.44,
1977-11-06,7.64,7.2,6.58,0.44,
1977-11-07,7.62,7.17,6.62,0.45,
1977-11-08,7.62,7.17,6.58,0.45,
1977-11-09,7.6,7.16,6.47,0.44,
1977-11-10,7.59,7.15,6.53,0.44,
1977-11-11,7.59,7.15,6.53,0.44,
1977-11-12,7.59,7.15,6.53,0.44,
1977-11-13,7.59,7.15,6.53,0.44,
1977-11-14,7.56,7.1,6.54,0.46,
1977-11-15,7.56,7.11,6.52,0.45,
1977-11-16,7.55,7.12,5.73,0.43,
1977-11-17,7.54,7.1,6.44,0.44,
1977-11-18,7.54,7.11,6.44,0.43,
1977-11-19,7.54,7.11,6.44,0.43,
1977-11-20,7.54,7.11,6.44,0.43,
1977-11-21,7.56,7.12,6.54,0.44,
1977-11-22,7.54,7.14,6.49,0.4,
1977-11-23,7.52,7.11,6.81,0.41,
1977-11-24,7.52,7.11,6.81,0.41,
1977-11-25,7.52,7.1,6.48,0.42,
1977-11-26,7.52,7.1,6.48,0.42,
1977-11-27,7.52,7.1,6.48,0.42,
1977-11-28,7.53,7.11,6.51,0.42,
1977-11-29,7.55,7.11,6.5,0.44,
1977-11-30,7.55,7.11,6.56,0.44,
1977-12-01,7.58,7.13,6.52,0.45,
1977-12-02,7.59,7.15,6.53,0.44,
1977-12-03,7.59,7.15,6.53,0.44,
1977-12-04,7.59,7.15,6.53,0.44,
1977-12-05,7.6,7.15,6.59,0.45,
1977-12-06,7.63,7.15,6.56,0.48,
1977-12-07,7.63,7.16,6.28,0.47,
1977-12-08,7.64,7.16,6.5,0.48,
1977-12-09,7.63,7.15,6.5,0.48,
1977-12-10,7.63,7.15,6.5,0.48,
1977-12-11,7.63,7.15,6.5,0.48,
1977-12-12,7.64,7.16,6.52,0.48,
1977-12-13,7.65,7.16,6.48,0.49,
1977-12-14,7.66,7.16,6.44,0.5,
1977-12-15,7.67,7.14,6.52,0.53,
1977-12-16,7.67,7.13,6.55,0.54,
1977-12-17,7.67,7.13,6.55,0.54,
1977-12-18,7.67,7.13,6.55,0.54,
1977-12-19,7.69,7.13,6.56,0.56,
1977-12-20,7.74,7.14,6.51,0.6,
1977-12-21,7.72,7.16,6.57,0.56,
1977-12-22,7.75,7.26,6.57,0.49,
1977-12-23,7.75,7.24,6.54,0.51,
1977-12-24,7.75,7.24,6.54,0.51,
1977-12-25,7.75,7.24,6.54,0.51,
1977-12-26,7.75,7.24,6.54,0.51,
1977-12-27,7.77,7.25,6.69,0.52,
1977-12-28,7.78,7.25,7.1,0.53,
1977-12-29,7.82,7.26,7.01,0.56,
1977-12-30,7.78,7.22,6.53,0.56,
1977-12-31,7.78,7.22,6.53,0.56,
1978-01-01,7.78,7.22,6.53,0.56,
1978-01-02,7.78,7.22,6.53,0.56,
1978-01-03,7.83,7.24,7.05,0.59,
1978-01-04,7.82,7.24,6.68,0.58,
1978-01-05,7.83,7.26,6.56,0.57,
1978-01-06,7.85,7.28,6.5,0.57,
1978-01-07,7.85,7.28,6.5,0.57,
1978-01-08,7.85,7.28,6.5,0.57,
1978-01-09,8.01,7.58,6.67,0.43,
1978-01-10,8.02,7.58,6.65,0.44,
1978-01-11,8.03,7.6,6.69,0.43,
1978-01-12,8.02,7.6,6.76,0.42,
1978-01-13,7.98,7.57,6.78,0.41,
1978-01-14,7.98,7.57,6.78,0.41,
1978-01-15,7.98,7.57,6.78,0.41,
1978-01-16,7.98,7.55,6.93,0.43,
1978-01-17,7.98,7.54,6.77,0.44,
1978-01-18,7.98,7.54,6.68,0.44,
1978-01-19,7.97,7.55,6.76,0.42,
1978-01-20,7.97,7.55,6.64,0.42,
1978-01-21,7.97,7.55,6.64,0.42,
1978-01-22,7.97,7.55,6.64,0.42,
1978-01-23,7.97,7.53,6.76,0.44,
1978-01-24,7.99,7.53,6.75,0.46,
1978-01-25,8.0,7.53,6.87,0.47,
1978-01-26,7.98,7.51,6.83,0.47,
1978-01-27,7.97,7.48,6.69,0.49,
1978-01-28,7.97,7.48,6.69,0.49,
1978-01-29,7.97,7.48,6.69,0.49,
1978-01-30,7.96,7.47,6.72,0.49,
1978-01-31,7.94,7.47,6.79,0.47,
1978-02-01,7.96,7.47,7.18,0.49,
1978-02-02,7.96,7.48,6.79,0.48,
1978-02-03,7.97,7.48,6.78,0.49,
1978-02-04,7.97,7.48,6.78,0.49,
1978-02-05,7.97,7.48,6.78,0.49,
1978-02-06,7.99,7.5,6.78,0.49,
1978-02-07,7.99,7.52,6.75,0.47,
1978-02-08,8.0,7.52,6.59,0.48,
1978-02-09,8.01,7.52,6.74,0.49,
1978-02-10,8.02,7.53,6.71,0.49,
1978-02-11,8.02,7.53,6.71,0.49,
1978-02-12,8.02,7.53,6.71,0.49,
1978-02-13,8.02,7.53,6.7,0.49,
1978-02-14,8.05,7.57,6.83,0.48,
1978-02-15,8.08,7.59,6.92,0.49,
1978-02-16,8.1,7.64,6.83,0.46,
1978-02-17,8.09,7.63,6.75,0.46,
1978-02-18,8.09,7.63,6.75,0.46,
1978-02-19,8.09,7.63,6.75,0.46,
1978-02-20,8.09,7.63,6.75,0.46,
1978-02-21,8.1,7.65,7.01,0.45,
1978-02-22,8.1,7.65,6.62,0.45,
1978-02-23,8.08,7.65,6.76,0.43,
1978-02-24,8.04,7.61,6.76,0.43,
1978-02-25,8.04,7.61,6.76,0.43,
1978-02-26,8.04,7.61,6.76,0.43,
1978-02-27,8.02,7.59,6.88,0.43,
1978-02-28,8.04,7.57,6.83,0.47,
1978-03-01,8.05,7.59,6.86,0.46,
1978-03-02,8.04,7.59,6.78,0.45,
1978-03-03,8.04,7.59,6.77,0.45,
1978-03-04,8.04,7.59,6.77,0.45,
1978-03-05,8.04,7.59,6.77,0.45,
1978-03-06,8.05,7.58,6.81,0.47,
1978-03-07,8.03,7.56,6.72,0.47,
1978-03-08,8.03,7.54,6.72,0.49,
1978-03-09,8.02,7.56,6.76,0.46,
1978-03-10,8.0,7.54,6.77,0.46,
1978-03-11,8.0,7.54,6.77,0.46,
1978-03-12,8.0,7.54,6.77,0.46,
1978-03-13,7.99,7.54,6.81,0.45,
1978-03-14,7.99,7.54,6.75,0.45,
1978-03-15,8.0,7.54,6.77,0.46,
1978-03-16,8.0,7.54,6.76,0.46,
1978-03-17,8.0,7.55,6.75,0.45,
1978-03-18,8.0,7.55,6.75,0.45,
1978-03-19,8.0,7.55,6.75,0.45,
1978-03-20,7.97,7.53,6.84,0.44,
1978-03-21,7.97,7.53,6.76,0.44,
1978-03-22,7.98,7.54,6.78,0.44,
1978-03-23,8.01,7.56,6.77,0.45,
1978-03-24,8.01,7.56,6.78,0.45,
1978-03-25,8.01,7.56,6.78,0.45,
1978-03-26,8.01,7.56,6.78,0.45,
1978-03-27,8.12,7.61,6.89,0.51,
1978-03-28,8.12,7.64,6.84,0.48,
1978-03-29,8.11,7.64,6.88,0.47,
1978-03-30,8.12,7.64,6.91,0.48,
1978-03-31,8.15,7.7,6.97,0.45,
1978-04-01,8.15,7.7,6.97,0.45,
1978-04-02,8.15,7.7,6.97,0.45,
1978-04-03,8.13,7.69,6.95,0.44,
1978-04-04,8.12,7.69,6.72,0.43,
1978-04-05,8.14,7.72,6.51,0.42,
1978-04-06,8.16,7.73,6.75,0.43,
1978-04-07,8.14,7.72,6.74,0.42,
1978-04-08,8.14,7.72,6.74,0.42,
1978-04-09,8.14,7.72,6.74,0.42,
1978-04-10,8.15,7.72,6.79,0.43,
1978-04-11,8.16,7.71,6.73,0.45,
1978-04-12,8.16,7.69,6.7,0.47,
1978-04-13,8.15,7.67,6.77,0.48,
1978-04-14,8.12,7.61,6.76,0.51,
1978-04-15,8.12,7.61,6.76,0.51,
1978-04-16,8.12,7.61,6.76,0.51,
1978-04-17,8.08,7.6,6.85,0.48,
1978-04-18,8.08,7.62,6.76,0.46,
1978-04-19,8.13,7.77,6.78,0.36,
1978-04-20,8.14,7.79,6.93,0.35,
1978-04-21,8.16,7.81,6.97,0.35,
1978-04-22,8.16,7.81,6.97,0.35,
1978-04-23,8.16,7.81,6.97,0.35,
1978-04-24,8.18,7.82,7.0,0.36,
1978-04-25,8.18,7.8,6.96,0.38,
1978-04-26,8.22,7.85,7.18,0.37,
1978-04-27,8.24,7.89,7.18,0.35,
1978-04-28,8.24,7.97,7.25,0.27,
1978-04-29,8.24,7.97,7.25,0.27,
1978-04-30,8.24,7.97,7.25,0.27,
1978-05-01,8.24,7.91,7.27,0.33,
1978-05-02,8.25,7.91,7.26,0.34,
1978-05-03,8.28,7.91,7.46,0.37,
1978-05-04,8.27,7.9,7.27,0.37,
1978-05-05,8.34,7.96,7.29,0.38,
1978-05-06,8.34,7.96,7.29,0.38,
1978-05-07,8.34,7.96,7.29,0.38,
1978-05-08,8.35,7.98,7.38,0.37,
1978-05-09,8.34,7.98,7.41,0.36,
1978-05-10,8.34,7.98,7.33,0.36,
1978-05-11,8.34,8.0,7.37,0.34,
1978-05-12,8.36,8.0,7.37,0.36,
1978-05-13,8.36,8.0,7.37,0.36,
1978-05-14,8.36,8.0,7.37,0.36,
1978-05-15,8.35,7.98,7.41,0.37,
1978-05-16,8.34,7.97,7.25,0.37,
1978-05-17,8.33,7.98,7.27,0.35,
1978-05-18,8.37,8.04,7.32,0.33,
1978-05-19,8.38,8.07,7.44,0.31,
1978-05-20,8.38,8.07,7.44,0.31,
1978-05-21,8.38,8.07,7.44,0.31,
1978-05-22,8.38,8.07,7.51,0.31,
1978-05-23,8.37,8.07,7.49,0.3,
1978-05-24,8.39,8.1,7.36,0.29,
1978-05-25,8.4,8.1,7.47,0.3,
1978-05-26,8.42,8.1,7.25,0.32,
1978-05-27,8.42,8.1,7.25,0.32,
1978-05-28,8.42,8.1,7.25,0.32,
1978-05-29,8.42,8.1,7.44,0.32,
1978-05-30,8.42,8.1,7.41,0.32,
1978-05-31,8.42,8.12,7.43,0.3,
1978-06-01,8.41,8.12,7.48,0.29,
1978-06-02,8.39,8.09,7.48,0.3,
1978-06-03,8.39,8.09,7.48,0.3,
1978-06-04,8.39,8.09,7.48,0.3,
1978-06-05,8.38,8.07,7.52,0.31,
1978-06-06,8.37,8.07,7.47,0.3,
1978-06-07,8.37,8.07,7.37,0.3,
1978-06-08,8.38,8.07,7.5,0.31,
1978-06-09,8.41,8.09,7.49,0.32,
1978-06-10,8.41,8.09,7.49,0.32,
1978-06-11,8.41,8.09,7.49,0.32,
1978-06-12,8.4,8.11,7.5,0.29,
1978-06-13,8.41,8.11,7.43,0.3,
1978-06-14,8.41,8.12,7.51,0.29,
1978-06-15,8.41,8.12,7.51,0.29,
1978-06-16,8.43,8.19,7.49,0.24,
1978-06-17,8.43,8.19,7.49,0.24,
1978-06-18,8.43,8.19,7.49,0.24,
1978-06-19,8.45,8.25,7.5,0.2,
1978-06-20,8.47,8.27,7.51,0.2,
1978-06-21,8.5,8.41,7.75,0.09,
1978-06-22,8.5,8.41,7.73,0.09,
1978-06-23,8.55,8.44,7.69,0.11,
1978-06-24,8.55,8.44,7.69,0.11,
1978-06-25,8.55,8.44,7.69,0.11,
1978-06-26,8.59,8.48,7.78,0.11,
1978-06-27,8.58,8.44,7.78,0.14,
1978-06-28,8.57,8.44,8.07,0.13,
1978-06-29,8.57,8.42,8.03,0.15,
1978-06-30,8.62,8.48,8.01,0.14,
1978-07-01,8.62,8.48,8.01,0.14,
1978-07-02,8.62,8.48,8.01,0.14,
1978-07-03,8.59,8.44,7.64,0.15,
1978-07-04,8.59,8.44,7.64,0.15,
1978-07-05,8.62,8.44,6.7,0.18,
1978-07-06,8.62,8.44,7.72,0.18,
1978-07-07,8.66,8.48,7.7,0.18,
1978-07-08,8.66,8.48,7.7,0.18,
1978-07-09,8.66,8.48,7.7,0.18,
1978-07-10,8.68,8.5,7.78,0.18,
1978-07-11,8.68,8.48,7.74,0.2,
1978-07-12,8.67,8.48,7.71,0.19,
1978-07-13,8.68,8.5,7.75,0.18,
1978-07-14,8.68,8.51,7.77,0.17,
1978-07-15,8.68,8.51,7.77,0.17,
1978-07-16,8.68,8.51,7.77,0.17,
1978-07-17,8.65,8.48,7.91,0.17,
1978-07-18,8.63,8.46,7.99,0.17,
1978-07-19,8.62,8.46,8.63,0.16,
1978-07-20,8.66,8.5,7.96,0.16,
1978-07-21,8.67,8.59,7.95,0.08,
1978-07-22,8.67,8.59,7.95,0.08,
1978-07-23,8.67,8.59,7.95,0.08,
1978-07-24,8.67,8.57,7.89,0.1,
1978-07-25,8.67,8.55,7.81,0.12,
1978-07-26,8.66,8.52,7.65,0.14,
1978-07-27,8.58,8.47,7.84,0.11,
1978-07-28,8.55,8.45,7.83,0.1,
1978-07-29,8.55,8.45,7.83,0.1,
1978-07-30,8.55,8.45,7.83,0.1,
1978-07-31,8.56,8.47,8.0,0.09,
1978-08-01,8.54,8.45,7.97,0.09,
1978-08-02,8.44,8.4,7.9,0.04,
1978-08-03,8.39,8.26,7.85,0.13,
1978-08-04,8.38,8.26,7.81,0.12,
1978-08-05,8.38,8.26,7.81,0.12,
1978-08-06,8.38,8.26,7.81,0.12,
1978-08-07,8.36,8.18,7.84,0.18,
1978-08-08,8.35,8.19,7.82,0.16,
1978-08-09,8.34,8.17,7.9,0.17,
1978-08-10,8.45,8.24,7.83,0.21,
1978-08-11,8.44,8.25,7.84,0.19,
1978-08-12,8.44,8.25,7.84,0.19,
1978-08-13,8.44,8.25,7.84,0.19,
1978-08-14,8.45,8.29,7.92,0.16,
1978-08-15,8.46,8.29,7.9,0.17,
1978-08-16,8.55,8.5,7.93,0.05,
1978-08-17,8.48,8.48,7.99,0.0,
1978-08-18,8.46,8.5,8.04,-0.04,
1978-08-19,8.46,8.5,8.04,-0.04,
1978-08-20,8.46,8.5,8.04,-0.04,
1978-08-21,8.41,8.47,8.24,-0.06,
1978-08-22,8.41,8.47,8.24,-0.06,
1978-08-23,8.32,8.42,8.38,-0.1,
1978-08-24,8.35,8.41,8.2,-0.06,
1978-08-25,8.34,8.41,8.2,-0.07,
1978-08-26,8.34,8.41,8.2,-0.07,
1978-08-27,8.34,8.41,8.2,-0.07,
1978-08-28,8.35,8.41,8.31,-0.06,
1978-08-29,8.37,8.44,8.37,-0.07,
1978-08-30,8.42,8.48,8.45,-0.06,
1978-08-31,8.39,8.46,8.4,-0.07,
1978-09-01,8.38,8.5,8.33,-0.12,
1978-09-02,8.38,8.5,8.33,-0.12,
1978-09-03,8.38,8.5,8.33,-0.12,
1978-09-04,8.38,8.5,8.33,-0.12,
1978-09-05,8.34,8.46,8.37,-0.12,
1978-09-06,8.35,8.44,8.0,-0.09,
1978-09-07,8.34,8.44,8.27,-0.1,
1978-09-08,8.34,8.46,8.31,-0.12,
1978-09-09,8.34,8.46,8.31,-0.12,
1978-09-10,8.34,8.46,8.31,-0.12,
1978-09-11,8.31,8.43,8.44,-0.12,
1978-09-12,8.29,8.45,8.38,-0.16,
1978-09-13,8.3,8.45,8.31,-0.15,
1978-09-14,8.32,8.45,8.37,-0.13,
1978-09-15,8.35,8.49,8.35,-0.14,
1978-09-16,8.35,8.49,8.35,-0.14,
1978-09-17,8.35,8.49,8.35,-0.14,
1978-09-18,8.37,8.52,8.39,-0.15,
1978-09-19,8.38,8.54,8.34,-0.16,
1978-09-20,8.46,8.6,8.38,-0.14,
1978-09-21,8.51,8.69,8.49,-0.18,
1978-09-22,8.56,8.73,8.5,-0.17,
1978-09-23,8.56,8.73,8.5,-0.17,
1978-09-24,8.56,8.73,8.5,-0.17,
1978-09-25,8.56,8.75,8.73,-0.19,
1978-09-26,8.53,8.75,8.92,-0.22,
1978-09-27,8.54,8.74,8.68,-0.2,
1978-09-28,8.54,8.72,8.81,-0.18,
1978-09-29,8.56,8.7,8.9,-0.14,
1978-09-30,8.56,8.7,8.9,-0.14,
1978-10-01,8.56,8.7,8.9,-0.14,
1978-10-02,8.58,8.71,8.96,-0.13,
1978-10-03,8.57,8.69,8.83,-0.12,
1978-10-04,8.59,8.69,8.68,-0.1,
1978-10-05,8.6,8.69,8.75,-0.09,
1978-10-06,8.58,8.69,8.71,-0.11,
1978-10-07,8.58,8.69,8.71,-0.11,
1978-10-08,8.58,8.69,8.71,-0.11,
1978-10-09,8.58,8.69,8.71,-0.11,
1978-10-10,8.58,8.7,9.06,-0.12,
1978-10-11,8.56,8.7,8.3,-0.14,
