date,DGS1MO,DGS3MO,DGS2,DGS10,DGS30,DFF,T10Y2Y
2011-05-17,0.03,0.04,0.55,3.12,4.23,0.09,2.57
2011-05-18,0.03,0.05,0.58,3.18,4.29,0.1,2.6
2011-05-19,0.02,0.05,0.55,3.17,4.3,0.09,2.62
2011-05-20,0.03,0.05,0.55,3.15,4.3,0.1,2.6
2011-05-21,0.03,0.05,0.55,3.15,4.3,0.1,2.6
2011-05-22,0.03,0.05,0.55,3.15,4.3,0.1,2.6
2011-05-23,0.03,0.06,0.55,3.13,4.27,0.1,2.58
2011-05-24,0.04,0.06,0.56,3.12,4.26,0.1,2.56
2011-05-25,0.04,0.06,0.54,3.13,4.28,0.09,2.59
2011-05-26,0.04,0.05,0.48,3.07,4.23,0.09,2.59
2011-05-27,0.04,0.05,0.48,3.07,4.24,0.1,2.59
2011-05-28,0.04,0.05,0.48,3.07,4.24,0.1,2.59
2011-05-29,0.04,0.05,0.48,3.07,4.24,0.1,2.59
2011-05-30,0.04,0.05,0.48,3.07,4.24,0.1,2.59
2011-05-31,0.04,0.06,0.45,3.05,4.22,0.1,2.6
2011-06-01,0.04,0.05,0.44,2.96,4.15,0.1,2.52
2011-06-02,0.04,0.04,0.45,3.04,4.25,0.1,2.59
2011-06-03,0.04,0.04,0.42,2.99,4.22,0.11,2.57
2011-06-04,0.04,0.04,0.42,2.99,4.22,0.11,2.57
2011-06-05,0.04,0.04,0.42,2.99,4.22,0.11,2.57
2011-06-06,0.03,0.05,0.43,3.01,4.25,0.1,2.58
2011-06-07,0.01,0.05,0.39,3.01,4.27,0.09,2.62
2011-06-08,0.01,0.04,0.39,2.98,4.2,0.09,2.59
2011-06-09,0.02,0.05,0.43,3.01,4.22,0.09,2.58
2011-06-10,0.02,0.05,0.41,2.99,4.18,0.09,2.58
2011-06-11,0.02,0.05,0.41,2.99,4.18,0.09,2.58
2011-06-12,0.02,0.05,0.41,2.99,4.18,0.09,2.58
2011-06-13,0.02,0.05,0.4,3.0,4.2,0.1,2.6
2011-06-14,0.03,0.05,0.45,3.11,4.3,0.1,2.66
2011-06-15,0.02,0.05,0.38,2.98,4.19,0.1,2.6
2011-06-16,0.02,0.05,0.38,2.93,4.16,0.1,2.55
2011-06-17,0.02,0.04,0.38,2.94,4.19,0.1,2.56
2011-06-18,0.02,0.04,0.38,2.94,4.19,0.1,2.56
2011-06-19,0.02,0.04,0.38,2.94,4.19,0.1,2.56
2011-06-20,0.02,0.03,0.38,2.97,4.19,0.09,2.59
2011-06-21,0.01,0.03,0.4,2.99,4.21,0.09,2.59
2011-06-22,0.01,0.02,0.39,3.01,4.22,0.09,2.62
2011-06-23,0.01,0.01,0.35,2.93,4.17,0.08,2.58
2011-06-24,0.01,0.02,0.35,2.88,4.17,0.08,2.53
2011-06-25,0.01,0.02,0.35,2.88,4.17,0.08,2.53
2011-06-26,0.01,0.02,0.35,2.88,4.17,0.08,2.53
2011-06-27,0.01,0.02,0.41,2.95,4.28,0.08,2.54
2011-06-28,0.01,0.03,0.48,3.05,4.33,0.08,2.57
2011-06-29,0.01,0.02,0.47,3.14,4.39,0.07,2.67
2011-06-30,0.01,0.03,0.45,3.18,4.38,0.07,2.73
2011-07-01,0.01,0.02,0.5,3.22,4.4,0.08,2.72
2011-07-02,0.01,0.02,0.5,3.22,4.4,0.08,2.72
2011-07-03,0.01,0.02,0.5,3.22,4.4,0.08,2.72
2011-07-04,0.01,0.02,0.5,3.22,4.4,0.08,2.72
2011-07-05,0.01,0.02,0.44,3.16,4.39,0.08,2.72
2011-07-06,0.01,0.01,0.43,3.12,4.35,0.07,2.69
2011-07-07,0.03,0.03,0.49,3.17,4.37,0.07,2.68
2011-07-08,0.03,0.03,0.4,3.03,4.27,0.07,2.63
2011-07-09,0.03,0.03,0.4,3.03,4.27,0.07,2.63
2011-07-10,0.03,0.03,0.4,3.03,4.27,0.07,2.63
2011-07-11,0.02,0.03,0.37,2.94,4.2,0.07,2.57
2011-07-12,0.01,0.03,0.37,2.92,4.19,0.06,2.55
2011-07-13,0.01,0.01,0.37,2.92,4.17,0.06,2.55
2011-07-14,0.01,0.01,0.38,2.98,4.25,0.06,2.6
2011-07-15,0.02,0.02,0.37,2.94,4.26,0.06,2.57
2011-07-16,0.02,0.02,0.37,2.94,4.26,0.06,2.57
2011-07-17,0.02,0.02,0.37,2.94,4.26,0.06,2.57
2011-07-18,0.01,0.02,0.37,2.94,4.29,0.06,2.57
2011-07-19,0.02,0.03,0.39,2.91,4.19,0.06,2.52
2011-07-20,0.01,0.02,0.4,2.96,4.25,0.06,2.56
2011-07-21,0.04,0.05,0.4,3.03,4.31,0.06,2.63
2011-07-22,0.05,0.05,0.4,2.99,4.26,0.06,2.59
2011-07-23,0.05,0.05,0.4,2.99,4.26,0.06,2.59
2011-07-24,0.05,0.05,0.4,2.99,4.26,0.06,2.59
2011-07-25,0.05,0.05,0.42,3.03,4.31,0.06,2.61
2011-07-26,0.07,0.07,0.41,2.99,4.28,0.06,2.58
2011-07-27,0.08,0.08,0.44,3.01,4.29,0.07,2.57
2011-07-28,0.1,0.07,0.42,2.98,4.26,0.08,2.56
2011-07-29,0.16,0.1,0.36,2.82,4.12,0.11,2.46
2011-07-30,0.16,0.1,0.36,2.82,4.12,0.11,2.46
2011-07-31,0.16,0.1,0.36,2.82,4.12,0.11,2.46
2011-08-01,0.13,0.1,0.38,2.77,4.07,0.17,2.39
2011-08-02,0.05,0.06,0.33,2.66,3.93,0.16,2.33
2011-08-03,0.01,0.02,0.33,2.64,3.89,0.12,2.31
2011-08-04,0.01,0.02,0.27,2.47,3.7,0.09,2.2
2011-08-05,0.01,0.01,0.28,2.58,3.82,0.08,2.3
2011-08-06,0.01,0.01,0.28,2.58,3.82,0.08,2.3
2011-08-07,0.01,0.01,0.28,2.58,3.82,0.08,2.3
2011-08-08,0.02,0.05,0.27,2.4,3.68,0.11,2.13
2011-08-09,0.02,0.03,0.19,2.2,3.56,0.1,2.01
2011-08-10,0.02,0.02,0.19,2.17,3.54,0.1,1.98
2011-08-11,0.01,0.03,0.19,2.34,3.82,0.09,2.15
2011-08-12,0.01,0.02,0.2,2.24,3.72,0.1,2.04
2011-08-13,0.01,0.02,0.2,2.24,3.72,0.1,2.04
2011-08-14,0.01,0.02,0.2,2.24,3.72,0.1,2.04
2011-08-15,0.0,0.02,0.19,2.29,3.75,0.1,2.1
2011-08-16,0.02,0.03,0.2,2.23,3.67,0.09,2.03
2011-08-17,0.01,0.01,0.19,2.17,3.57,0.09,1.98
2011-08-18,0.01,0.01,0.2,2.08,3.45,0.09,1.88
2011-08-19,0.0,0.02,0.2,2.07,3.39,0.09,1.87
2011-08-20,0.0,0.02,0.2,2.07,3.39,0.09,1.87
2011-08-21,0.0,0.02,0.2,2.07,3.39,0.09,1.87
2011-08-22,0.01,0.01,0.22,2.1,3.42,0.09,1.88
2011-08-23,0.01,0.01,0.22,2.15,3.47,0.08,1.93
2011-08-24,0.02,0.02,0.23,2.29,3.63,0.08,2.06
2011-08-25,0.01,0.01,0.22,2.23,3.6,0.08,2.01
2011-08-26,0.0,0.01,0.2,2.19,3.54,0.09,1.99
2011-08-27,0.0,0.01,0.2,2.19,3.54,0.09,1.99
2011-08-28,0.0,0.01,0.2,2.19,3.54,0.09,1.99
2011-08-29,0.0,0.02,0.2,2.28,3.63,0.09,2.08
2011-08-30,0.01,0.01,0.2,2.19,3.53,0.08,1.99
2011-08-31,0.01,0.02,0.2,2.23,3.6,0.08,2.03
2011-09-01,0.02,0.02,0.19,2.15,3.51,0.08,1.96
2011-09-02,0.02,0.02,0.2,2.02,3.32,0.08,1.82
2011-09-03,0.02,0.02,0.2,2.02,3.32,0.08,1.82
2011-09-04,0.02,0.02,0.2,2.02,3.32,0.08,1.82
2011-09-05,0.02,0.02,0.2,2.02,3.32,0.08,1.82
2011-09-06,0.02,0.02,0.21,1.98,3.26,0.09,1.77
2011-09-07,0.0,0.02,0.21,2.05,3.36,0.09,1.84
2011-09-08,0.01,0.02,0.19,2.0,3.32,0.09,1.81
2011-09-09,0.0,0.01,0.17,1.93,3.26,0.09,1.76
2011-09-10,0.0,0.01,0.17,1.93,3.26,0.09,1.76
2011-09-11,0.0,0.01,0.17,1.93,3.26,0.09,1.76
2011-09-12,0.01,0.01,0.21,1.94,3.24,0.09,1.73
2011-09-13,0.0,0.01,0.21,2.0,3.32,0.09,1.79
2011-09-14,0.0,0.01,0.19,2.03,3.32,0.08,1.84
2011-09-15,0.0,0.01,0.21,2.09,3.36,0.09,1.88
2011-09-16,0.01,0.01,0.18,2.08,3.34,0.09,1.9
2011-09-17,0.01,0.01,0.18,2.08,3.34,0.09,1.9
2011-09-18,0.01,0.01,0.18,2.08,3.34,0.09,1.9
2011-09-19,0.0,0.01,0.16,1.97,3.22,0.09,1.81
2011-09-20,0.0,0.01,0.18,1.95,3.2,0.09,1.77
2011-09-21,0.01,0.01,0.21,1.88,3.03,0.08,1.67
2011-09-22,0.0,0.0,0.2,1.72,2.78,0.08,1.52
2011-09-23,0.0,0.01,0.23,1.84,2.89,0.08,1.61
2011-09-24,0.0,0.01,0.23,1.84,2.89,0.08,1.61
2011-09-25,0.0,0.01,0.23,1.84,2.89,0.08,1.61
2011-09-26,0.0,0.02,0.25,1.91,2.99,0.08,1.66
2011-09-27,0.0,0.01,0.25,2.0,3.08,0.08,1.75
2011-09-28,0.0,0.02,0.27,2.03,3.1,0.08,1.76
2011-09-29,0.0,0.02,0.27,1.99,3.03,0.08,1.72
2011-09-30,0.02,0.02,0.25,1.92,2.9,0.06,1.67
2011-10-01,0.02,0.02,0.25,1.92,2.9,0.06,1.67
2011-10-02,0.02,0.02,0.25,1.92,2.9,0.06,1.67
2011-10-03,0.01,0.02,0.24,1.8,2.76,0.08,1.56
2011-10-04,0.01,0.01,0.25,1.81,2.77,0.07,1.56
2011-10-05,0.0,0.0,0.25,1.92,2.87,0.07,1.67
2011-10-06,0.01,0.01,0.29,2.01,2.96,0.07,1.72
2011-10-07,0.01,0.01,0.3,2.1,3.02,0.07,1.8
2011-10-08,0.01,0.01,0.3,2.1,3.02,0.07,1.8
2011-10-09,0.01,0.01,0.3,2.1,3.02,0.07,1.8
2011-10-10,0.01,0.01,0.3,2.1,3.02,0.07,1.8
2011-10-11,0.01,0.02,0.32,2.18,3.11,0.07,1.86
2011-10-12,0.01,0.02,0.29,2.24,3.19,0.07,1.95
2011-10-13,0.02,0.02,0.29,2.19,3.15,0.07,1.9
2011-10-14,0.02,0.02,0.28,2.26,3.22,0.07,1.98
2011-10-15,0.02,0.02,0.28,2.26,3.22,0.07,1.98
2011-10-16,0.02,0.02,0.28,2.26,3.22,0.07,1.98
2011-10-17,0.02,0.04,0.28,2.18,3.13,0.07,1.9
2011-10-18,0.02,0.04,0.28,2.19,3.17,0.07,1.91
2011-10-19,0.01,0.03,0.28,2.18,3.17,0.07,1.9
2011-10-20,0.02,0.03,0.28,2.2,3.19,0.07,1.92
2011-10-21,0.01,0.02,0.3,2.23,3.26,0.07,1.93
2011-10-22,0.01,0.02,0.3,2.23,3.26,0.07,1.93
2011-10-23,0.01,0.02,0.3,2.23,3.26,0.07,1.93
2011-10-24,0.01,0.02,0.3,2.25,3.27,0.07,1.95
2011-10-25,0.01,0.01,0.26,2.14,3.13,0.07,1.88
2011-10-26,0.01,0.02,0.28,2.23,3.22,0.08,1.95
2011-10-27,0.02,0.02,0.31,2.42,3.45,0.07,2.11
2011-10-28,0.02,0.01,0.28,2.34,3.36,0.07,2.06
2011-10-29,0.02,0.01,0.28,2.34,3.36,0.07,2.06
2011-10-30,0.02,0.01,0.28,2.34,3.36,0.07,2.06
2011-10-31,0.02,0.01,0.25,2.17,3.16,0.09,1.92
2011-11-01,0.01,0.01,0.23,2.01,2.99,0.08,1.78
2011-11-02,0.01,0.01,0.23,2.03,3.03,0.08,1.8
2011-11-03,0.01,0.01,0.24,2.09,3.1,0.09,1.85
2011-11-04,0.01,0.01,0.22,2.06,3.09,0.08,1.84
2011-11-05,0.01,0.01,0.22,2.06,3.09,0.08,1.84
2011-11-06,0.01,0.01,0.22,2.06,3.09,0.08,1.84
2011-11-07,0.01,0.01,0.25,2.04,3.05,0.08,1.79
2011-11-08,0.01,0.01,0.25,2.1,3.13,0.08,1.85
2011-11-09,0.01,0.01,0.24,2.0,3.03,0.08,1.76
2011-11-10,0.01,0.01,0.24,2.04,3.12,0.08,1.8
2011-11-11,0.01,0.01,0.24,2.04,3.12,0.08,1.8
2011-11-12,0.01,0.01,0.24,2.04,3.12,0.08,1.8
2011-11-13,0.01,0.01,0.24,2.04,3.12,0.08,1.8
2011-11-14,0.01,0.01,0.24,2.04,3.09,0.08,1.8
2011-11-15,0.01,0.01,0.26,2.06,3.1,0.09,1.8
2011-11-16,0.01,0.01,0.26,2.01,3.05,0.08,1.75
2011-11-17,0.01,0.02,0.27,1.96,2.98,0.08,1.69
2011-11-18,0.02,0.01,0.29,2.01,2.99,0.08,1.72
2011-11-19,0.02,0.01,0.29,2.01,2.99,0.08,1.72
2011-11-20,0.02,0.01,0.29,2.01,2.99,0.08,1.72
2011-11-21,0.02,0.02,0.27,1.97,2.96,0.08,1.7
2011-11-22,0.02,0.02,0.26,1.94,2.91,0.08,1.68
2011-11-23,0.02,0.02,0.26,1.89,2.82,0.09,1.63
2011-11-24,0.02,0.02,0.26,1.89,2.82,0.09,1.63
2011-11-25,0.02,0.02,0.28,1.97,2.92,0.07,1.69
2011-11-26,0.02,0.02,0.28,1.97,2.92,0.07,1.69
2011-11-27,0.02,0.02,0.28,1.97,2.92,0.07,1.69
2011-11-28,0.02,0.03,0.26,1.97,2.93,0.08,1.71
2011-11-29,0.02,0.02,0.27,2.0,2.96,0.08,1.73
2011-11-30,0.02,0.01,0.25,2.08,3.06,0.1,1.83
2011-12-01,0.02,0.01,0.27,2.11,3.12,0.08,1.84
2011-12-02,0.02,0.02,0.25,2.05,3.03,0.08,1.8
2011-12-03,0.02,0.02,0.25,2.05,3.03,0.08,1.8
2011-12-04,0.02,0.02,0.25,2.05,3.03,0.08,1.8
2011-12-05,0.01,0.01,0.27,2.04,3.02,0.08,1.77
2011-12-06,0.0,0.01,0.25,2.08,3.09,0.08,1.83
2011-12-07,0.0,0.02,0.24,2.02,3.04,0.08,1.78
2011-12-08,0.0,0.01,0.22,1.99,3.0,0.07,1.77
2011-12-09,0.0,0.01,0.22,2.07,3.1,0.07,1.85
2011-12-10,0.0,0.01,0.22,2.07,3.1,0.07,1.85
2011-12-11,0.0,0.01,0.22,2.07,3.1,0.07,1.85
2011-12-12,0.0,0.01,0.24,2.03,3.06,0.07,1.79
2011-12-13,0.0,0.01,0.24,1.96,2.98,0.07,1.72
2011-12-14,0.0,0.01,0.25,1.92,2.91,0.07,1.67
2011-12-15,0.0,0.0,0.26,1.92,2.92,0.07,1.66
2011-12-16,0.0,0.0,0.24,1.86,2.86,0.07,1.62
2011-12-17,0.0,0.0,0.24,1.86,2.86,0.07,1.62
2011-12-18,0.0,0.0,0.24,1.86,2.86,0.07,1.62
2011-12-19,0.0,0.01,0.24,1.82,2.79,0.07,1.58
2011-12-20,0.0,0.01,0.26,1.94,2.93,0.07,1.68
2011-12-21,0.0,0.01,0.28,1.98,3.0,0.07,1.7
2011-12-22,0.0,0.01,0.28,1.97,2.99,0.07,1.69
2011-12-23,0.0,0.01,0.28,2.03,3.05,0.08,1.75
2011-12-24,0.0,0.01,0.28,2.03,3.05,0.08,1.75
2011-12-25,0.0,0.01,0.28,2.03,3.05,0.08,1.75
2011-12-26,0.0,0.01,0.28,2.03,3.05,0.08,1.75
2011-12-27,0.01,0.02,0.3,2.02,3.04,0.07,1.72
2011-12-28,0.0,0.01,0.28,1.93,2.91,0.07,1.65
2011-12-29,0.0,0.02,0.28,1.91,2.9,0.07,1.63
2011-12-30,0.01,0.02,0.25,1.89,2.89,0.04,1.64
2011-12-31,0.01,0.02,0.25,1.89,2.89,0.04,1.64
2012-01-01,0.01,0.02,0.25,1.89,2.89,0.04,1.64
2012-01-02,0.01,0.02,0.25,1.89,2.89,0.04,1.64
2012-01-03,0.01,0.02,0.27,1.97,2.98,0.07,1.7
2012-01-04,0.01,0.02,0.25,2.0,3.03,0.07,1.75
2012-01-05,0.01,0.02,0.27,2.02,3.06,0.07,1.75
2012-01-06,0.02,0.02,0.25,1.98,3.02,0.07,1.73
2012-01-07,0.02,0.02,0.25,1.98,3.02,0.07,1.73
2012-01-08,0.02,0.02,0.25,1.98,3.02,0.07,1.73
2012-01-09,0.01,0.01,0.26,1.98,3.02,0.08,1.72
2012-01-10,0.01,0.02,0.24,2.0,3.04,0.08,1.76
2012-01-11,0.01,0.02,0.24,1.93,2.96,0.08,1.69
2012-01-12,0.02,0.03,0.22,1.94,2.97,0.08,1.72
2012-01-13,0.02,0.03,0.24,1.89,2.91,0.09,1.65
2012-01-14,0.02,0.03,0.24,1.89,2.91,0.09,1.65
2012-01-15,0.02,0.03,0.24,1.89,2.91,0.09,1.65
2012-01-16,0.02,0.03,0.24,1.89,2.91,0.09,1.65
2012-01-17,0.02,0.03,0.21,1.87,2.89,0.09,1.66
2012-01-18,0.02,0.03,0.24,1.92,2.96,0.09,1.68
2012-01-19,0.04,0.05,0.26,2.01,3.05,0.1,1.75
2012-01-20,0.03,0.05,0.26,2.05,3.1,0.09,1.79
2012-01-21,0.03,0.05,0.26,2.05,3.1,0.09,1.79
2012-01-22,0.03,0.05,0.26,2.05,3.1,0.09,1.79
2012-01-23,0.03,0.04,0.26,2.09,3.15,0.09,1.83
2012-01-24,0.02,0.04,0.24,2.08,3.15,0.09,1.84
2012-01-25,0.03,0.04,0.22,2.01,3.13,0.08,1.79
2012-01-26,0.04,0.05,0.22,1.96,3.1,0.08,1.74
2012-01-27,0.05,0.06,0.22,1.93,3.07,0.09,1.71
2012-01-28,0.05,0.06,0.22,1.93,3.07,0.09,1.71
2012-01-29,0.05,0.06,0.22,1.93,3.07,0.09,1.71
2012-01-30,0.05,0.05,0.22,1.87,2.99,0.09,1.65
2012-01-31,0.04,0.06,0.22,1.83,2.94,0.11,1.61
2012-02-01,0.05,0.06,0.23,1.87,3.01,0.11,1.64
2012-02-02,0.07,0.08,0.23,1.86,3.01,0.11,1.63
2012-02-03,0.06,0.08,0.23,1.97,3.13,0.11,1.74
2012-02-04,0.06,0.08,0.23,1.97,3.13,0.11,1.74
2012-02-05,0.06,0.08,0.23,1.97,3.13,0.11,1.74
2012-02-06,0.04,0.08,0.24,1.93,3.08,0.11,1.69
2012-02-07,0.06,0.08,0.25,2.0,3.14,0.11,1.75
2012-02-08,0.06,0.09,0.27,2.01,3.14,0.11,1.74
2012-02-09,0.06,0.09,0.27,2.04,3.2,0.11,1.77
2012-02-10,0.05,0.09,0.27,1.96,3.11,0.12,1.69
2012-02-11,0.05,0.09,0.27,1.96,3.11,0.12,1.69
2012-02-12,0.05,0.09,0.27,1.96,3.11,0.12,1.69
2012-02-13,0.06,0.11,0.29,1.99,3.14,0.12,1.7
2012-02-14,0.09,0.12,0.29,1.92,3.06,0.12,1.63
2012-02-15,0.09,0.11,0.29,1.93,3.09,0.12,1.64
2012-02-16,0.04,0.1,0.29,1.99,3.14,0.11,1.7
2012-02-17,0.03,0.09,0.29,2.01,3.16,0.09,1.72
2012-02-18,0.03,0.09,0.29,2.01,3.16,0.09,1.72
2012-02-19,0.03,0.09,0.29,2.01,3.16,0.09,1.72
2012-02-20,0.03,0.09,0.29,2.01,3.16,0.09,1.72
2012-02-21,0.03,0.08,0.31,2.05,3.2,0.1,1.74
2012-02-22,0.07,0.09,0.29,2.01,3.15,0.08,1.72
2012-02-23,0.07,0.09,0.31,1.99,3.13,0.08,1.68
2012-02-24,0.08,0.1,0.31,1.98,3.1,0.09,1.67
2012-02-25,0.08,0.1,0.31,1.98,3.1,0.09,1.67
2012-02-26,0.08,0.1,0.31,1.98,3.1,0.09,1.67
2012-02-27,0.08,0.12,0.3,1.92,3.04,0.1,1.62
2012-02-28,0.1,0.1,0.3,1.94,3.07,0.1,1.64
2012-02-29,0.08,0.08,0.3,1.98,3.08,0.1,1.68
2012-03-01,0.07,0.08,0.3,2.03,3.15,0.11,1.73
2012-03-02,0.06,0.07,0.28,1.99,3.11,0.11,1.71
2012-03-03,0.06,0.07,0.28,1.99,3.11,0.11,1.71
2012-03-04,0.06,0.07,0.28,1.99,3.11,0.11,1.71
2012-03-05,0.07,0.08,0.31,2.0,3.13,0.11,1.69
2012-03-06,0.06,0.08,0.3,1.96,3.08,0.11,1.66
2012-03-07,0.06,0.08,0.3,1.98,3.12,0.11,1.68
2012-03-08,0.07,0.08,0.32,2.03,3.18,0.11,1.71
2012-03-09,0.06,0.09,0.33,2.04,3.19,0.12,1.71
2012-03-10,0.06,0.09,0.33,2.04,3.19,0.12,1.71
2012-03-11,0.06,0.09,0.33,2.04,3.19,0.12,1.71
2012-03-12,0.05,0.09,0.33,2.04,3.17,0.12,1.71
2012-03-13,0.06,0.08,0.35,2.14,3.26,0.12,1.79
2012-03-14,0.08,0.09,0.4,2.29,3.43,0.13,1.89
2012-03-15,0.08,0.08,0.37,2.29,3.41,0.14,1.92
2012-03-16,0.07,0.09,0.37,2.31,3.41,0.15,1.94
2012-03-17,0.07,0.09,0.37,2.31,3.41,0.15,1.94
2012-03-18,0.07,0.09,0.37,2.31,3.41,0.15,1.94
2012-03-19,0.07,0.1,0.39,2.39,3.48,0.15,2.0
2012-03-20,0.08,0.1,0.41,2.38,3.46,0.15,1.97
2012-03-21,0.09,0.09,0.39,2.31,3.38,0.15,1.92
2012-03-22,0.06,0.08,0.37,2.29,3.37,0.14,1.92
2012-03-23,0.06,0.08,0.37,2.25,3.31,0.14,1.88
2012-03-24,0.06,0.08,0.37,2.25,3.31,0.14,1.88
2012-03-25,0.06,0.08,0.37,2.25,3.31,0.14,1.88
2012-03-26,0.06,0.09,0.36,2.26,3.33,0.14,1.9
2012-03-27,0.07,0.09,0.33,2.2,3.29,0.14,1.87
2012-03-28,0.05,0.09,0.34,2.21,3.31,0.13,1.87
2012-03-29,0.02,0.07,0.33,2.18,3.27,0.13,1.85
2012-03-30,0.05,0.07,0.33,2.23,3.35,0.09,1.9
2012-03-31,0.05,0.07,0.33,2.23,3.35,0.09,1.9
2012-04-01,0.05,0.07,0.33,2.23,3.35,0.09,1.9
2012-04-02,0.05,0.08,0.33,2.22,3.35,0.15,1.89
2012-04-03,0.07,0.08,0.36,2.3,3.41,0.15,1.94
2012-04-04,0.08,0.08,0.35,2.25,3.37,0.15,1.9
2012-04-05,0.07,0.08,0.35,2.19,3.32,0.15,1.84
2012-04-06,0.06,0.07,0.32,2.07,3.21,0.12,1.75
2012-04-07,0.06,0.07,0.32,2.07,3.21,0.12,1.75
2012-04-08,0.06,0.07,0.32,2.07,3.21,0.12,1.75
2012-04-09,0.07,0.09,0.32,2.06,3.18,0.16,1.74
2012-04-10,0.08,0.09,0.28,2.01,3.13,0.15,1.73
2012-04-11,0.08,0.09,0.3,2.05,3.18,0.16,1.75
2012-04-12,0.08,0.09,0.29,2.08,3.22,0.15,1.79
2012-04-13,0.07,0.09,0.27,2.02,3.14,0.15,1.75
2012-04-14,0.07,0.09,0.27,2.02,3.14,0.15,1.75
2012-04-15,0.07,0.09,0.27,2.02,3.14,0.15,1.75
2012-04-16,0.07,0.08,0.27,2.0,3.12,0.15,1.73
2012-04-17,0.07,0.08,0.27,2.03,3.15,0.16,1.76
2012-04-18,0.05,0.07,0.27,2.0,3.13,0.15,1.73
2012-04-19,0.04,0.07,0.27,1.98,3.12,0.13,1.71
2012-04-20,0.04,0.08,0.29,1.99,3.12,0.12,1.7
2012-04-21,0.04,0.08,0.29,1.99,3.12,0.12,1.7
2012-04-22,0.04,0.08,0.29,1.99,3.12,0.12,1.7
2012-04-23,0.04,0.08,0.27,1.96,3.08,0.13,1.69
2012-04-24,0.07,0.09,0.27,2.0,3.12,0.14,1.73
2012-04-25,0.08,0.09,0.26,2.01,3.15,0.15,1.75
2012-04-26,0.09,0.09,0.26,1.98,3.13,0.14,1.72
2012-04-27,0.07,0.09,0.26,1.96,3.12,0.13,1.7
2012-04-28,0.07,0.09,0.26,1.96,3.12,0.13,1.7
2012-04-29,0.07,0.09,0.26,1.96,3.12,0.13,1.7
2012-04-30,0.07,0.1,0.27,1.95,3.12,0.16,1.68
2012-05-01,0.07,0.09,0.27,1.98,3.16,0.16,1.71
2012-05-02,0.06,0.08,0.27,1.96,3.11,0.15,1.69
2012-05-03,0.05,0.09,0.28,1.96,3.12,0.15,1.68
2012-05-04,0.05,0.07,0.27,1.91,3.07,0.16,1.64
2012-05-05,0.05,0.07,0.27,1.91,3.07,0.16,1.64
2012-05-06,0.05,0.07,0.27,1.91,3.07,0.16,1.64
2012-05-07,0.06,0.1,0.27,1.92,3.07,0.16,1.65
2012-05-08,0.08,0.09,0.27,1.88,3.03,0.16,1.61
2012-05-09,0.07,0.09,0.27,1.87,3.03,0.15,1.6
2012-05-10,0.08,0.1,0.27,1.89,3.07,0.15,1.62
2012-05-11,0.07,0.1,0.27,1.84,3.02,0.15,1.57
2012-05-12,0.07,0.1,0.27,1.84,3.02,0.15,1.57
2012-05-13,0.07,0.1,0.27,1.84,3.02,0.15,1.57
2012-05-14,0.07,0.1,0.29,1.78,2.95,0.16,1.49
2012-05-15,0.08,0.09,0.29,1.76,2.91,0.16,1.47
2012-05-16,0.08,0.1,0.3,1.76,2.9,0.16,1.46
2012-05-17,0.08,0.1,0.32,1.7,2.8,0.16,1.38
2012-05-18,0.06,0.08,0.32,1.71,2.8,0.16,1.39
2012-05-19,0.06,0.08,0.32,1.71,2.8,0.16,1.39
2012-05-20,0.06,0.08,0.32,1.71,2.8,0.16,1.39
2012-05-21,0.06,0.09,0.3,1.75,2.8,0.16,1.45
2012-05-22,0.07,0.09,0.3,1.79,2.88,0.16,1.49
2012-05-23,0.07,0.09,0.28,1.73,2.81,0.15,1.45
2012-05-24,0.08,0.1,0.29,1.77,2.86,0.15,1.48
2012-05-25,0.07,0.09,0.3,1.75,2.85,0.15,1.45
2012-05-26,0.07,0.09,0.3,1.75,2.85,0.15,1.45
2012-05-27,0.07,0.09,0.3,1.75,2.85,0.15,1.45
2012-05-28,0.07,0.09,0.3,1.75,2.85,0.15,1.45
2012-05-29,0.06,0.09,0.3,1.74,2.85,0.16,1.44
2012-05-30,0.05,0.07,0.27,1.63,2.72,0.16,1.36
2012-05-31,0.03,0.07,0.27,1.59,2.67,0.16,1.32
2012-06-01,0.03,0.07,0.25,1.47,2.53,0.16,1.22
2012-06-02,0.03,0.07,0.25,1.47,2.53,0.16,1.22
2012-06-03,0.03,0.07,0.25,1.47,2.53,0.16,1.22
2012-06-04,0.04,0.08,0.25,1.53,2.56,0.17,1.28
2012-06-05,0.05,0.08,0.25,1.57,2.63,0.17,1.32
2012-06-06,0.05,0.09,0.26,1.66,2.73,0.16,1.4
2012-06-07,0.04,0.09,0.27,1.66,2.75,0.16,1.39
2012-06-08,0.04,0.09,0.28,1.65,2.77,0.17,1.37
2012-06-09,0.04,0.09,0.28,1.65,2.77,0.17,1.37
2012-06-10,0.04,0.09,0.28,1.65,2.77,0.17,1.37
2012-06-11,0.05,0.09,0.27,1.6,2.71,0.17,1.33
2012-06-12,0.06,0.1,0.3,1.67,2.77,0.16,1.37
2012-06-13,0.07,0.1,0.3,1.61,2.7,0.17,1.31
2012-06-14,0.08,0.11,0.3,1.64,2.73,0.17,1.34
2012-06-15,0.05,0.09,0.29,1.6,2.7,0.18,1.31
2012-06-16,0.05,0.09,0.29,1.6,2.7,0.18,1.31
2012-06-17,0.05,0.09,0.29,1.6,2.7,0.18,1.31
